url,strategy,finalUrl,fetchedAt,performance,accessibility,bestPractices,seo,fcpMs,lcpMs,speedIndexMs,totalBlockingTimeMs,cls,interactiveMs,fcp,lcp,speedIndex,totalBlockingTime,clsDisplay,status,error
https://b2bindustrial.in/services/cpcb-dgs,desktop,https://b2bindustrial.in/services/cpcb-dgs,2026-07-14T07:20:19.661Z,100,100,100,100,242,382,1069,0,0.002362586686856879,382,0.2 s,0.4 s,1.1 s,0 ms,0.002,success,
https://b2bindustrial.in/services/cyber-audits,mobile,https://b2bindustrial.in/services/cyber-audits,2026-07-14T07:20:37.232Z,100,100,100,92,901,1220,2392,0,0,1220,0.9 s,1.2 s,2.4 s,0 ms,0,success,
https://b2bindustrial.in/services/cyber-audits,desktop,https://b2bindustrial.in/services/cyber-audits,2026-07-14T07:20:52.114Z,100,100,100,92,241,361,714,0,0.002362586686856879,361,0.2 s,0.4 s,0.7 s,0 ms,0.002,success,
https://b2bindustrial.in/services/disaster-management,mobile,https://b2bindustrial.in/services/disaster-management,2026-07-14T07:21:05.068Z,99,100,100,92,902,1968,2706,0,0,1968,0.9 s,2.0 s,2.7 s,0 ms,0,success,
https://b2bindustrial.in/services/disaster-management,desktop,https://b2bindustrial.in/services/disaster-management,2026-07-14T07:21:20.126Z,100,100,100,92,241,447,937,0,0.002362586686856879,447,0.2 s,0.4 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/drills-simulation,mobile,https://b2bindustrial.in/services/drills-simulation,2026-07-14T07:21:34.733Z,100,100,100,100,901,1651,2116,0,0,1651,0.9 s,1.7 s,2.1 s,0 ms,0,success,
https://b2bindustrial.in/services/drills-simulation,desktop,https://b2bindustrial.in/services/drills-simulation,2026-07-14T07:21:50.324Z,100,100,100,100,242,402,932,0,0.002362586686856879,402,0.2 s,0.4 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/duct-cleaning,mobile,https://b2bindustrial.in/services/duct-cleaning,2026-07-14T07:22:07.408Z,99,100,100,100,901,2123,2525,0,0,2123,0.9 s,2.1 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/services/duct-cleaning,desktop,https://b2bindustrial.in/services/duct-cleaning,2026-07-14T07:22:25.311Z,100,100,100,100,242,449,1066,0,0.002362586686856879,449,0.2 s,0.4 s,1.1 s,0 ms,0.002,success,
https://b2bindustrial.in/services/e-hazop,mobile,https://b2bindustrial.in/services/e-hazop,2026-07-14T07:22:40.482Z,99,100,100,100,928,1978,2540,0,0,1978,0.9 s,2.0 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/services/e-hazop,desktop,https://b2bindustrial.in/services/e-hazop,2026-07-14T07:22:55.202Z,100,100,100,100,242,451,933,0,0.002362586686856879,451,0.2 s,0.5 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/e-waste-solutions,mobile,https://b2bindustrial.in/services/e-waste-solutions,2026-07-14T07:23:10.779Z,100,100,100,100,901,1675,2186,0,0,1675,0.9 s,1.7 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/e-waste-solutions,desktop,https://b2bindustrial.in/services/e-waste-solutions,2026-07-14T07:23:26.697Z,97,100,100,100,241,521,1838,0,0.002362586686856879,521,0.2 s,0.5 s,1.8 s,0 ms,0.002,success,
https://b2bindustrial.in/services/earthing-audit,mobile,https://b2bindustrial.in/services/earthing-audit,2026-07-14T07:23:44.248Z,98,100,100,100,901,1959,3643,0,0,1959,0.9 s,2.0 s,3.6 s,0 ms,0,success,
https://b2bindustrial.in/services/earthing-audit,desktop,,2026-07-14T07:24:00.311Z,,,,,,,,,,,,,,,,failed,"PageSpeed API returned 500: {
  ""error"": {
    ""code"": 500,
    ""message"": ""Lighthouse returned error: Something went wrong."",
    ""errors"": [
      {
        ""message"": ""Lighthouse returned error: Something went wrong."",
        ""domain"": ""lighthouse"",
        ""reason"": ""lighthouseError""
      }
    ]
  }
}
"
https://b2bindustrial.in/services/earthing-projects,mobile,https://b2bindustrial.in/services/earthing-projects,2026-07-14T07:24:04.671Z,100,100,100,100,902,1502,2395,0,0,1502,0.9 s,1.5 s,2.4 s,0 ms,0,success,
https://b2bindustrial.in/services/earthing-projects,desktop,https://b2bindustrial.in/services/earthing-projects,2026-07-14T07:24:18.995Z,97,100,100,100,287,399,1715,0,0,399,0.3 s,0.4 s,1.7 s,0 ms,0,success,
https://b2bindustrial.in/services/electrical-compliance,mobile,https://b2bindustrial.in/services/electrical-compliance,2026-07-14T07:24:37.034Z,100,100,100,100,901,1659,2302,0,0,1659,0.9 s,1.7 s,2.3 s,0 ms,0,success,
https://b2bindustrial.in/services/electrical-compliance,desktop,https://b2bindustrial.in/services/electrical-compliance,2026-07-14T07:24:50.809Z,100,100,100,100,267,347,856,0,0,347,0.3 s,0.3 s,0.9 s,0 ms,0,success,
https://b2bindustrial.in/services/electrical-projects,mobile,https://b2bindustrial.in/services/electrical-projects,2026-07-14T07:25:05.382Z,100,100,100,100,901,1360,1974,0,0,1360,0.9 s,1.4 s,2.0 s,0 ms,0,success,
https://b2bindustrial.in/services/electrical-projects,desktop,https://b2bindustrial.in/services/electrical-projects,2026-07-14T07:25:19.280Z,100,100,100,100,242,380,1039,0,0.002362586686856879,380,0.2 s,0.4 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/electrical-safety-audit,mobile,https://b2bindustrial.in/services/electrical-safety-audit,2026-07-14T07:25:34.180Z,100,100,100,100,923,1223,2242,0,0,1223,0.9 s,1.2 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/electrical-safety-audit,desktop,https://b2bindustrial.in/services/electrical-safety-audit,2026-07-14T07:25:48.621Z,100,100,100,100,242,370,1101,0,0.002362586686856879,370,0.2 s,0.4 s,1.1 s,0 ms,0.002,success,
https://b2bindustrial.in/services/electrical-safety,mobile,https://b2bindustrial.in/services/electrical-safety,2026-07-14T07:26:05.134Z,92,100,100,100,901,1512,8560,0,0,1512,0.9 s,1.5 s,8.6 s,0 ms,0,success,
https://b2bindustrial.in/services/electrical-safety,desktop,https://b2bindustrial.in/services/electrical-safety,2026-07-14T07:26:25.749Z,100,100,100,100,241,368,966,0,0.002362586686856879,368,0.2 s,0.4 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/electrical-sales,mobile,https://b2bindustrial.in/services/electrical-sales,2026-07-14T07:26:39.776Z,100,100,100,100,901,901,1535,0,0,901,0.9 s,0.9 s,1.5 s,0 ms,0,success,
https://b2bindustrial.in/services/electrical-sales,desktop,https://b2bindustrial.in/services/electrical-sales,2026-07-14T07:26:52.214Z,100,100,100,100,242,381,962,0,0.002362586686856879,381,0.2 s,0.4 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/electrical-thermography,mobile,https://b2bindustrial.in/services/electrical-thermography,2026-07-14T07:27:06.947Z,100,100,100,100,901,1509,2125,0,0,1509,0.9 s,1.5 s,2.1 s,0 ms,0,success,
https://b2bindustrial.in/services/electrical-thermography,desktop,https://b2bindustrial.in/services/electrical-thermography,2026-07-14T07:27:22.217Z,100,100,100,100,242,367,937,0,0.002362586686856879,367,0.2 s,0.4 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/emergency-preparedness,mobile,https://b2bindustrial.in/services/emergency-preparedness,2026-07-14T07:27:37.513Z,99,100,100,100,937,1987,2469,0,0,1987,0.9 s,2.0 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/services/emergency-preparedness,desktop,https://b2bindustrial.in/services/emergency-preparedness,2026-07-14T07:27:52.763Z,100,100,100,100,264,424,894,0,0,424,0.3 s,0.4 s,0.9 s,0 ms,0,success,
https://b2bindustrial.in/services/emission-control,mobile,https://b2bindustrial.in/services/emission-control,2026-07-14T07:28:07.983Z,98,100,100,100,943,1693,4058,0,0,1693,0.9 s,1.7 s,4.1 s,0 ms,0,success,
https://b2bindustrial.in/services/emission-control,desktop,https://b2bindustrial.in/services/emission-control,2026-07-14T07:28:25.403Z,100,100,100,100,307,420,1052,8,0,420,0.3 s,0.4 s,1.1 s,10 ms,0,success,
https://b2bindustrial.in/services/energy-audits,mobile,https://b2bindustrial.in/services/energy-audits,2026-07-14T07:28:42.160Z,97,100,100,100,948,2006,4400,0,0,2006,0.9 s,2.0 s,4.4 s,0 ms,0,success,
https://b2bindustrial.in/services/energy-audits,desktop,https://b2bindustrial.in/services/energy-audits,2026-07-14T07:28:57.870Z,100,100,100,100,241,361,876,0,0.002362586686856879,361,0.2 s,0.4 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/energy-saving-projects,mobile,https://b2bindustrial.in/services/energy-saving-projects,2026-07-14T07:29:10.966Z,100,100,100,100,902,902,1804,0,0,902,0.9 s,0.9 s,1.8 s,0 ms,0,success,
https://b2bindustrial.in/services/energy-saving-projects,desktop,https://b2bindustrial.in/services/energy-saving-projects,2026-07-14T07:29:24.275Z,100,100,100,100,242,499,963,0,0.002362586686856879,499,0.2 s,0.5 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/environment-compliances,mobile,https://b2bindustrial.in/services/environment-compliances,2026-07-14T07:29:40.195Z,97,100,100,100,901,2404,2530,0,0,2404,0.9 s,2.4 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/services/environment-compliances,desktop,https://b2bindustrial.in/services/environment-compliances,2026-07-14T07:29:55.755Z,96,100,100,100,258,498,2137,0,0,498,0.3 s,0.5 s,2.1 s,0 ms,0,success,
https://b2bindustrial.in/services/ergonomics,mobile,https://b2bindustrial.in/services/ergonomics,2026-07-14T07:30:11.339Z,99,100,100,100,901,1969,2069,0,0,1969,0.9 s,2.0 s,2.1 s,0 ms,0,success,
https://b2bindustrial.in/services/ergonomics,desktop,https://b2bindustrial.in/services/ergonomics,2026-07-14T07:30:24.865Z,100,100,100,100,241,448,946,0,0.002362586686856879,448,0.2 s,0.4 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/ev-charging,mobile,https://b2bindustrial.in/services/ev-charging,2026-07-14T07:30:39.400Z,100,100,100,100,901,1520,2178,0,0,1520,0.9 s,1.5 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/ev-charging,desktop,https://b2bindustrial.in/services/ev-charging,2026-07-14T07:30:55.009Z,100,100,100,100,242,378,882,0,0.002362586686856879,378,0.2 s,0.4 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/execution-recommendations,mobile,https://b2bindustrial.in/services/execution-recommendations,2026-07-14T07:31:10.057Z,99,100,100,100,901,1808,2185,0,0,1808,0.9 s,1.8 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/execution-recommendations,desktop,https://b2bindustrial.in/services/execution-recommendations,2026-07-14T07:31:25.879Z,96,100,100,100,392,558,2004,0,0.002362586686856879,558,0.4 s,0.6 s,2.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/featured-products,mobile,https://b2bindustrial.in/services/featured-products,2026-07-14T07:31:44.847Z,99,100,100,100,921,2121,2571,0,0,2121,0.9 s,2.1 s,2.6 s,0 ms,0,success,
https://b2bindustrial.in/services/featured-products,desktop,https://b2bindustrial.in/services/featured-products,2026-07-14T07:31:59.290Z,96,100,100,100,241,448,2076,0,0.002362586686856879,448,0.2 s,0.4 s,2.1 s,0 ms,0.002,success,
https://b2bindustrial.in/services/fire-compliance,mobile,https://b2bindustrial.in/services/fire-compliance,2026-07-14T07:32:17.862Z,99,100,100,100,940,1990,2612,0,0,1990,0.9 s,2.0 s,2.6 s,0 ms,0,success,
https://b2bindustrial.in/services/fire-compliance,desktop,https://b2bindustrial.in/services/fire-compliance,2026-07-14T07:32:33.427Z,100,100,100,100,295,488,1020,0,0,488,0.3 s,0.5 s,1.0 s,0 ms,0,success,
https://b2bindustrial.in/services/fire-detection,mobile,https://b2bindustrial.in/services/fire-detection,2026-07-14T07:32:50.992Z,99,100,100,100,940,1990,2465,0,0,1990,0.9 s,2.0 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/services/fire-detection,desktop,https://b2bindustrial.in/services/fire-detection,2026-07-14T07:33:07.433Z,100,100,100,100,242,362,757,0,0.002362586686856879,362,0.2 s,0.4 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/services/fire-doors,mobile,https://b2bindustrial.in/services/fire-doors,2026-07-14T07:33:21.536Z,99,100,100,100,901,1968,2048,0,0,1968,0.9 s,2.0 s,2.0 s,0 ms,0,success,
https://b2bindustrial.in/services/fire-doors,desktop,https://b2bindustrial.in/services/fire-doors,2026-07-14T07:33:35.628Z,100,100,100,100,242,448,995,0,0.002362586686856879,448,0.2 s,0.4 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/fire-extinguishers,mobile,https://b2bindustrial.in/services/fire-extinguishers,2026-07-14T07:33:50.790Z,100,100,100,100,902,1652,2222,0,0,1652,0.9 s,1.7 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/fire-extinguishers,desktop,https://b2bindustrial.in/services/fire-extinguishers,2026-07-14T07:34:07.063Z,100,100,100,100,277,452,995,0,0,452,0.3 s,0.5 s,1.0 s,0 ms,0,success,
https://b2bindustrial.in/services/fire-life-safety,mobile,https://b2bindustrial.in/services/fire-life-safety,2026-07-14T07:34:23.453Z,99,100,100,100,901,1972,2508,0,0,1972,0.9 s,2.0 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/services/fire-life-safety,desktop,https://b2bindustrial.in/services/fire-life-safety,2026-07-14T07:34:39.647Z,100,100,100,100,242,442,813,0,0.002362586686856879,442,0.2 s,0.4 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/services/fire-load-study,mobile,https://b2bindustrial.in/services/fire-load-study,2026-07-14T07:34:52.476Z,99,100,100,100,901,1972,2585,0,0,1972,0.9 s,2.0 s,2.6 s,0 ms,0,success,
https://b2bindustrial.in/services/fire-load-study,desktop,https://b2bindustrial.in/services/fire-load-study,2026-07-14T07:35:07.048Z,100,100,100,100,289,497,933,0,0.002362586686856879,497,0.3 s,0.5 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/fire-noc,mobile,https://b2bindustrial.in/services/fire-noc,2026-07-14T07:35:20.805Z,100,100,100,100,902,1652,2385,0,0,1652,0.9 s,1.7 s,2.4 s,0 ms,0,success,
https://b2bindustrial.in/services/fire-noc,desktop,https://b2bindustrial.in/services/fire-noc,2026-07-14T07:35:34.623Z,100,100,100,100,242,449,962,0,0.002362586686856879,449,0.2 s,0.4 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/fire-projects,mobile,https://b2bindustrial.in/services/fire-projects,2026-07-14T07:35:47.957Z,99,100,100,100,925,1975,2248,0,0,1975,0.9 s,2.0 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/fire-projects,desktop,https://b2bindustrial.in/services/fire-projects,2026-07-14T07:36:01.116Z,100,100,100,100,242,402,808,0,0.002362586686856879,402,0.2 s,0.4 s,0.8 s,0 ms,0.002,success,
https://b2bindustrial.in/services/first-aid-facilities,mobile,https://b2bindustrial.in/services/first-aid-facilities,2026-07-14T07:36:14.879Z,100,100,100,100,937,1237,2273,0,0,1237,0.9 s,1.2 s,2.3 s,0 ms,0,success,
https://b2bindustrial.in/services/first-aid-facilities,desktop,https://b2bindustrial.in/services/first-aid-facilities,2026-07-14T07:36:29.412Z,100,100,100,100,242,449,926,0,0.002362586686856879,449,0.2 s,0.4 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/fm200,mobile,https://b2bindustrial.in/services/fm200,2026-07-14T07:36:44.581Z,99,100,100,100,901,1958,2043,0,0,1958,0.9 s,2.0 s,2.0 s,0 ms,0,success,
https://b2bindustrial.in/services/fm200,desktop,https://b2bindustrial.in/services/fm200,2026-07-14T07:36:59.399Z,99,100,100,100,262,601,1229,0,0,601,0.3 s,0.6 s,1.2 s,0 ms,0,success,
https://b2bindustrial.in/services/gas-dg,mobile,https://b2bindustrial.in/services/gas-dg,2026-07-14T07:37:13.837Z,100,100,100,100,902,902,2177,0,0,902,0.9 s,0.9 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/gas-dg,desktop,https://b2bindustrial.in/services/gas-dg,2026-07-14T07:37:28.418Z,100,100,100,100,242,410,1076,0,0.002362586686856879,410,0.2 s,0.4 s,1.1 s,0 ms,0.002,success,
https://b2bindustrial.in/services/harmonic-analysis,mobile,,2026-07-14T07:37:40.152Z,,,,,,,,,,,,,,,,failed,"PageSpeed API returned 500: {
  ""error"": {
    ""code"": 500,
    ""message"": ""Lighthouse returned error: Something went wrong."",
    ""errors"": [
      {
        ""message"": ""Lighthouse returned error: Something went wrong."",
        ""domain"": ""lighthouse"",
        ""reason"": ""lighthouseError""
      }
    ]
  }
}
"
https://b2bindustrial.in/services/harmonic-analysis,desktop,https://b2bindustrial.in/services/harmonic-analysis,2026-07-14T07:37:45.288Z,100,100,100,100,241,444,1026,0,0.002362586686856879,444,0.2 s,0.4 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/hira,mobile,https://b2bindustrial.in/services/hira,2026-07-14T07:38:00.277Z,99,100,100,100,948,1998,2968,0,0,1998,0.9 s,2.0 s,3.0 s,0 ms,0,success,
https://b2bindustrial.in/services/hira,desktop,https://b2bindustrial.in/services/hira,2026-07-14T07:38:16.526Z,100,100,100,100,280,520,1001,0,0,520,0.3 s,0.5 s,1.0 s,0 ms,0,success,
https://b2bindustrial.in/services/hvac-design,mobile,https://b2bindustrial.in/services/hvac-design,2026-07-14T07:38:31.620Z,98,100,100,100,923,2123,3007,0,0,2123,0.9 s,2.1 s,3.0 s,0 ms,0,success,
https://b2bindustrial.in/services/hvac-design,desktop,https://b2bindustrial.in/services/hvac-design,2026-07-14T07:38:46.967Z,96,100,100,100,241,458,2053,0,0.002362586686856879,458,0.2 s,0.5 s,2.1 s,0 ms,0.002,success,
https://b2bindustrial.in/services/hvac-installation,mobile,https://b2bindustrial.in/services/hvac-installation,2026-07-14T07:39:04.367Z,99,100,100,100,902,2110,2233,0,0,2110,0.9 s,2.1 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/hvac-installation,desktop,https://b2bindustrial.in/services/hvac-installation,2026-07-14T07:39:18.721Z,100,100,100,100,242,581,971,0,0.002362586686856879,581,0.2 s,0.6 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/hvac-projects,mobile,https://b2bindustrial.in/services/hvac-projects,2026-07-14T07:39:34.008Z,92,100,100,92,1069,3319,2976,0,0,3319,1.1 s,3.3 s,3.0 s,0 ms,0,success,
https://b2bindustrial.in/services/hvac-projects,desktop,https://b2bindustrial.in/services/hvac-projects,2026-07-14T07:39:48.267Z,99,100,100,92,241,601,1193,0,0.002362586686856879,601,0.2 s,0.6 s,1.2 s,0 ms,0.002,success,
https://b2bindustrial.in/services/incident-reporting,mobile,https://b2bindustrial.in/services/incident-reporting,2026-07-14T07:40:01.734Z,99,100,100,100,939,1997,2588,0,0,1997,0.9 s,2.0 s,2.6 s,0 ms,0,success,
https://b2bindustrial.in/services/incident-reporting,desktop,https://b2bindustrial.in/services/incident-reporting,2026-07-14T07:40:17.192Z,100,100,100,100,242,528,926,0,0.002362586686856879,528,0.2 s,0.5 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/industrial-lighting,mobile,https://b2bindustrial.in/services/industrial-lighting,2026-07-14T07:40:35.226Z,98,100,100,100,901,2401,2141,0,0,2401,0.9 s,2.4 s,2.1 s,0 ms,0,success,
https://b2bindustrial.in/services/industrial-lighting,desktop,https://b2bindustrial.in/services/industrial-lighting,2026-07-14T07:40:49.703Z,100,100,100,100,242,534,910,0,0.002362586686856879,534,0.2 s,0.5 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/interior-design,mobile,https://b2bindustrial.in/services/interior-design,2026-07-14T07:41:04.623Z,100,100,100,100,1020,1770,1935,0,0,1770,1.0 s,1.8 s,1.9 s,0 ms,0,success,
https://b2bindustrial.in/services/interior-design,desktop,https://b2bindustrial.in/services/interior-design,2026-07-14T07:41:19.022Z,100,100,100,100,242,418,1038,0,0.002362586686856879,418,0.2 s,0.4 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/lift-noc,mobile,https://b2bindustrial.in/services/lift-noc,2026-07-14T07:41:34.779Z,95,100,100,100,929,2429,4609,0,0,2429,0.9 s,2.4 s,4.6 s,0 ms,0,success,
https://b2bindustrial.in/services/lift-noc,desktop,https://b2bindustrial.in/services/lift-noc,2026-07-14T07:41:49.539Z,100,100,100,100,241,486,1048,0,0.002362586686856879,486,0.2 s,0.5 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/lighting-projects,mobile,https://b2bindustrial.in/services/lighting-projects,2026-07-14T07:42:04.336Z,97,100,100,100,901,2101,3819,0,0,2101,0.9 s,2.1 s,3.8 s,0 ms,0,success,
https://b2bindustrial.in/services/lighting-projects,desktop,https://b2bindustrial.in/services/lighting-projects,2026-07-14T07:42:21.852Z,99,100,100,100,241,649,1232,0,0.002362586686856879,649,0.2 s,0.6 s,1.2 s,0 ms,0.002,success,
https://b2bindustrial.in/services/lightning-protection,mobile,https://b2bindustrial.in/services/lightning-protection,2026-07-14T07:42:36.572Z,100,100,100,100,901,1201,1956,0,0,1201,0.9 s,1.2 s,2.0 s,0 ms,0,success,
https://b2bindustrial.in/services/lightning-protection,desktop,https://b2bindustrial.in/services/lightning-protection,2026-07-14T07:42:50.857Z,100,100,100,100,242,365,1044,0,0.002362586686856879,365,0.2 s,0.4 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/mcd-noc,mobile,https://b2bindustrial.in/services/mcd-noc,2026-07-14T07:43:05.145Z,99,100,100,100,917,1667,2654,0,0,1667,0.9 s,1.7 s,2.7 s,0 ms,0,success,
https://b2bindustrial.in/services/mcd-noc,desktop,https://b2bindustrial.in/services/mcd-noc,2026-07-14T07:43:18.285Z,100,100,100,100,242,369,890,0,0.002362586686856879,369,0.2 s,0.4 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/nabl-testing,mobile,https://b2bindustrial.in/services/nabl-testing,2026-07-14T07:43:32.038Z,99,100,100,100,901,1965,2184,0,0,1965,0.9 s,2.0 s,2.2 s,0 ms,0,success,
https://b2bindustrial.in/services/nabl-testing,desktop,https://b2bindustrial.in/services/nabl-testing,2026-07-14T07:43:46.035Z,100,100,100,100,242,487,884,0,0.002362586686856879,487,0.2 s,0.5 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/occupational-health,mobile,https://b2bindustrial.in/services/occupational-health,2026-07-14T07:44:00.256Z,100,100,100,100,902,902,2333,0,0,902,0.9 s,0.9 s,2.3 s,0 ms,0,success,
https://b2bindustrial.in/services/occupational-health,desktop,https://b2bindustrial.in/services/occupational-health,2026-07-14T07:44:15.419Z,100,100,100,100,241,457,885,0,0.002362586686856879,457,0.2 s,0.5 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/ocems,mobile,https://b2bindustrial.in/services/ocems,2026-07-14T07:44:29.885Z,100,100,100,100,925,1375,2122,0,0,1375,0.9 s,1.4 s,2.1 s,0 ms,0,success,
https://b2bindustrial.in/services/ocems,desktop,https://b2bindustrial.in/services/ocems,2026-07-14T07:44:45.295Z,100,100,100,100,290,444,1025,0,0.002362586686856879,444,0.3 s,0.4 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/office-lighting,mobile,https://b2bindustrial.in/services/office-lighting,2026-07-14T07:45:03.975Z,97,100,100,100,931,2431,2846,0,0,2431,0.9 s,2.4 s,2.8 s,0 ms,0,success,
https://b2bindustrial.in/services/office-lighting,desktop,https://b2bindustrial.in/services/office-lighting,2026-07-14T07:45:18.420Z,99,100,100,100,245,614,978,0,0.002362586686856879,614,0.2 s,0.6 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/outdoor-lighting,mobile,https://b2bindustrial.in/services/outdoor-lighting,2026-07-14T07:45:33.338Z,98,100,100,100,901,2420,2329,0,0,2420,0.9 s,2.4 s,2.3 s,0 ms,0,success,
https://b2bindustrial.in/services/outdoor-lighting,desktop,https://b2bindustrial.in/services/outdoor-lighting,2026-07-14T07:45:48.680Z,99,100,100,100,279,558,1293,0,0,558,0.3 s,0.6 s,1.3 s,0 ms,0,success,
https://b2bindustrial.in/services/panel-projects,mobile,https://b2bindustrial.in/services/panel-projects,2026-07-14T07:46:05.241Z,100,100,100,100,902,902,2002,0,0,902,0.9 s,0.9 s,2.0 s,0 ms,0,success,
https://b2bindustrial.in/services/panel-projects,desktop,https://b2bindustrial.in/services/panel-projects,2026-07-14T07:46:18.658Z,98,100,100,100,241,376,1583,0,0.002362586686856879,376,0.2 s,0.4 s,1.6 s,0 ms,0.002,success,
https://b2bindustrial.in/services/permit-to-work,mobile,https://b2bindustrial.in/services/permit-to-work,2026-07-14T07:46:35.420Z,95,100,100,92,902,2862,2535,0,0,2862,0.9 s,2.9 s,2.5 s,0 ms,0,success,
https://b2bindustrial.in/services/permit-to-work,desktop,https://b2bindustrial.in/services/permit-to-work,2026-07-14T07:46:49.876Z,99,100,100,92,242,567,1141,0,0.002362586686856879,567,0.2 s,0.6 s,1.1 s,0 ms,0.002,success,
https://b2bindustrial.in/services/poles-designer-lights,mobile,https://b2bindustrial.in/services/poles-designer-lights,2026-07-14T07:47:04.674Z,100,100,100,100,901,1218,2646,0,0,1218,0.9 s,1.2 s,2.6 s,0 ms,0,success,
https://b2bindustrial.in/services/poles-designer-lights,desktop,https://b2bindustrial.in/services/poles-designer-lights,2026-07-14T07:47:19.990Z,99,100,100,100,242,607,976,0,0.002362586686856879,607,0.2 s,0.6 s,1.0 s,0 ms,0.002,success,
https://b2bindustrial.in/services/posh-training,mobile,https://b2bindustrial.in/services/posh-training,2026-07-14T07:47:34.719Z,99,100,100,100,901,1968,2820,0,0,1968,0.9 s,2.0 s,2.8 s,0 ms,0,success,
https://b2bindustrial.in/services/posh-training,desktop,https://b2bindustrial.in/services/posh-training,2026-07-14T07:47:52.390Z,97,100,100,100,283,522,1847,0,0,522,0.3 s,0.5 s,1.8 s,0 ms,0,success,
https://b2bindustrial.in/services/power-quality-analysis,mobile,https://b2bindustrial.in/services/power-quality-analysis,2026-07-14T07:48:11.498Z,99,100,100,100,933,1983,2859,0,0,1983,0.9 s,2.0 s,2.9 s,0 ms,0,success,
https://b2bindustrial.in/services/power-quality-analysis,desktop,https://b2bindustrial.in/services/power-quality-analysis,2026-07-14T07:48:27.076Z,100,100,100,100,275,435,1011,0,0,435,0.3 s,0.4 s,1.0 s,0 ms,0,success,
https://b2bindustrial.in/services/power-quality-audit,mobile,https://b2bindustrial.in/services/power-quality-audit,2026-07-14T07:48:45.138Z,99,100,100,100,902,1966,2846,0,0,1967,0.9 s,2.0 s,2.8 s,0 ms,0,success,
https://b2bindustrial.in/services/power-quality-audit,desktop,https://b2bindustrial.in/services/power-quality-audit,2026-07-14T07:49:01.915Z,100,100,100,100,333,512,1055,21,0,512,0.3 s,0.5 s,1.1 s,20 ms,0,success,
https://b2bindustrial.in/services/process-safety,mobile,https://b2bindustrial.in/services/process-safety,2026-07-14T07:49:27.432Z,99,100,100,100,901,1801,2010,0,0,1801,0.9 s,1.8 s,2.0 s,0 ms,0,success,
https://b2bindustrial.in/services/process-safety,desktop,https://b2bindustrial.in/services/process-safety,2026-07-14T07:49:40.338Z,100,100,100,100,242,450,937,0,0.002362586686856879,450,0.2 s,0.4 s,0.9 s,0 ms,0.002,success,
https://b2bindustrial.in/services/project-management,mobile,https://b2bindustrial.in/services/project-management,2026-07-14T07:49:53.257Z,99,100,100,100,926,1826,3009,0,0,1826,0.9 s,1.8 s,3.0 s,0 ms,0,success,
